# HoloTracker Batch Processing Results
# Generated on: 2025-10-17 09:58:21
#
# CONFIGURATION PARAMETERS:
# Hologram Directory: C:/TRAVAIL/RepositoriesGithub/HOLOTRACKER_FULL_PYTHON/Film REF
# Mean Hologram File: C:/TRAVAIL/RepositoriesGithub/HOLOTRACKER_FULL_PYTHON/Film REF\mean\mean_log.tif
#
# HOLOGRAM PARAMETERS:
# Wavelength (m): 660e-9
# Medium Optical Index: 1.33
# Hologram Size X: 1024
# Hologram Size Y: 1024
# Pixel Size (m): 5.5e-6
# Objective Magnification: 40
#
# PROPAGATION PARAMETERS:
# Distance Initial (m): 10e-6
# Number of Planes: 220
# Step (m): 0.5e-6
#
# FOURIER FILTER PARAMETERS:
# High Pass: 15
# Low Pass: 200
#
# FOCUS PARAMETERS:
# Focus Type: SUM_OF_VARIANCE
# Sum Size: 15
#
# ANALYSIS PARAMETERS:
# Remove Mean: True
# Cleaning Type: subtraction
# Batch Threshold: compute on 1st hologram
#
# CCL PARAMETERS:
# Threshold (Nb StdVar): 12
# Connectivity: 26
# Min Voxel: 10
# Max Voxel: 0
#
# DATA COLUMNS:
HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
7,20,7.36042739e-12,2.49717268e-11,3.27604212e-11,1099
7,21,7.58798269e-11,8.53698584e-11,3.30474213e-11,5351
7,22,1.39039141e-10,6.76649724e-11,3.37726706e-11,256
7,23,4.13219750e-11,1.12767026e-10,3.61185084e-11,25
7,24,7.55013243e-11,8.43698872e-11,3.64887492e-11,85
7,25,1.40336517e-10,2.84678026e-11,3.91975773e-11,242
7,26,4.13650487e-11,1.12203103e-10,3.98085249e-11,39
7,27,3.81820319e-11,1.35046997e-10,4.30853943e-11,3717
7,28,1.06496882e-10,5.05495664e-11,4.55649279e-11,7577
7,29,1.28893691e-10,1.28707848e-10,4.79752271e-11,14150
7,30,1.31598048e-10,2.61906257e-12,4.70237319e-11,4962
7,31,4.11965302e-11,1.11181427e-10,4.33780915e-11,224
7,32,1.08410000e-10,1.32266199e-10,4.80500385e-11,10584
7,33,4.17309566e-11,1.09111250e-10,4.90291313e-11,22338
7,34,1.30620057e-10,1.00157813e-10,4.82339783e-11,2999
7,35,1.03650753e-10,5.36062471e-11,5.05656717e-11,3016
7,36,9.09473965e-11,2.83413010e-11,5.35900253e-11,2999
7,37,1.32398782e-10,1.29180393e-10,5.90358322e-11,103
7,38,4.63795222e-11,9.34869167e-11,6.48343557e-11,520
7,39,9.21105820e-11,1.25955819e-10,6.66809865e-11,1424
7,40,9.28800800e-11,1.21849997e-10,7.30000102e-11,64
7,41,1.03919287e-10,5.52917754e-12,7.84999938e-11,27
